Filename,Image_Type,Pair,Predicted_Engagement,Predicted_Cross_Prob,Reason
playing_1772197073177_raw.jpg,Raw,"[2, 3]",medium,0.4,They are in close proximity and could be interacting.
playing_1772197073177_raw.jpg,Annotated,"[1, 2]",low,0.7,They are not facing each other.
playing_1772197073177_raw.jpg,Annotated,"[1, 3]",low,0.7,They are not facing each other.
playing_1772197073177_raw.jpg,Annotated,"[2, 3]",low,0.6,They are standing close but not facing each other.
playing_1772197073177_raw.jpg,Depth,"[1, 2]",low,0.6,"The pair is not very close, so crossing is moderately safe."
playing_1772197073177_raw.jpg,Depth,"[1, 3]",low,0.7,"The pair is not very close, so crossing is moderately safe."
playing_1772197073177_raw.jpg,Depth,"[2, 3]",low,0.6,"The pair is not very close, so crossing is moderately safe."
playing_1772197075379_raw.jpg,Raw,"[1, 2]",high,0.1,People 1 and 2 are facing each other and appear to be engaged in a conversation.
playing_1772197075379_raw.jpg,Raw,"[2, 3]",high,0.1,People 2 and 3 are facing each other and appear to be engaged in a conversation.
playing_1772197075379_raw.jpg,Raw,"[1, 3]",high,0.1,People 1 and 3 are facing each other and appear to be engaged in a conversation.
playing_1772197075379_raw.jpg,Annotated,"[1, 2]",low,0.7,"They are not directly facing each other, suggesting a lower engagement."
playing_1772197075379_raw.jpg,Annotated,"[1, 3]",low,0.7,"They are not directly facing each other, suggesting a lower engagement."
playing_1772197075379_raw.jpg,Annotated,"[2, 3]",medium,0.5,"They are facing each other, suggesting a medium engagement."
playing_1772197075379_raw.jpg,Depth,"[1, 2]",low,0.6,"The people are somewhat close, but not directly facing each other."
playing_1772197075379_raw.jpg,Depth,"[1, 3]",low,0.5,"The people are somewhat close, but not directly facing each other."
playing_1772197075379_raw.jpg,Depth,"[2, 3]",low,0.4,"The people are somewhat close, but not directly facing each other."
playing_1772197077347_raw.jpg,Raw,"[1, 2]",high,0.1,People 1 and 2 are facing each other and appear to be interacting.
playing_1772197077347_raw.jpg,Raw,"[1, 3]",low,0.7,People 1 and 3 are not facing each other.
playing_1772197077347_raw.jpg,Raw,"[2, 3]",low,0.7,People 2 and 3 are not facing each other.
playing_1772197077347_raw.jpg,Annotated,"[1, 2]",medium,0.3,They are facing each other and may be interacting.
playing_1772197077347_raw.jpg,Annotated,"[1, 3]",low,0.7,"They are not facing each other, suggesting low engagement."
playing_1772197077347_raw.jpg,Annotated,"[2, 3]",medium,0.4,They are close and may be interacting.
playing_1772197077347_raw.jpg,Depth,"[1, 2]",medium,0.3,The two people are close and may be talking.
playing_1772197077347_raw.jpg,Depth,"[1, 3]",medium,0.2,The people are close and may be talking.
playing_1772197077347_raw.jpg,Depth,"[2, 3]",medium,0.3,The two people are close and may be talking.
playing_1772197078782_raw.jpg,Raw,"[1, 2]",medium,0.3,People 1 and 2 are facing each other and seem to be engaged in a conversation.
playing_1772197078782_raw.jpg,Raw,"[1, 3]",medium,0.3,People 1 and 3 are part of a group and might be engaged in a conversation.
playing_1772197078782_raw.jpg,Raw,"[2, 3]",medium,0.3,People 2 and 3 are facing each other and seem to be engaged in a conversation.
playing_1772197078782_raw.jpg,Annotated,"[1, 2]",medium,0.3,People 1 and 2 are facing each other and may be talking.
playing_1772197078782_raw.jpg,Annotated,"[1, 3]",low,0.6,People 1 and 3 are not facing each other directly.
playing_1772197078782_raw.jpg,Annotated,"[2, 3]",medium,0.4,People 2 and 3 are close and may be talking.
playing_1772197078782_raw.jpg,Depth,"[1, 2]",low,0.7,"The people are somewhat close, but not directly facing each other."
playing_1772197078782_raw.jpg,Depth,"[1, 3]",low,0.8,The people are not facing each other and are relatively far apart.
playing_1772197078782_raw.jpg,Depth,"[2, 3]",low,0.6,"The people are close, but not directly facing each other."
playing_1772197080077_raw.jpg,Raw,"[1, 2]",medium,0.3,The two people are facing each other and may be talking.
playing_1772197080077_raw.jpg,Raw,"[1, 3]",medium,0.3,The two people are facing each other and may be talking.
playing_1772197080077_raw.jpg,Raw,"[2, 3]",medium,0.3,The two people are facing each other and may be talking.
playing_1772197080077_raw.jpg,Annotated,"[1, 2]",medium,0.3,They might be talking to each other.
playing_1772197080077_raw.jpg,Annotated,"[1, 3]",medium,0.3,They might be talking to each other.
playing_1772197080077_raw.jpg,Annotated,"[2, 3]",high,0.1,They are facing each other and likely talking.
playing_1772197080077_raw.jpg,Depth,"[1, 2]",low,0.6,The two people are relatively far apart.
playing_1772197080077_raw.jpg,Depth,"[1, 3]",low,0.7,The two people are relatively far apart.
playing_1772197080077_raw.jpg,Depth,"[2, 3]",low,0.6,The two people are relatively far apart.
playing_1772197081424_raw.jpg,Raw,"[1, 2]",medium,0.3,They might be talking to each other.
playing_1772197081424_raw.jpg,Raw,"[1, 3]",low,0.6,They are not directly facing each other.
playing_1772197081424_raw.jpg,Raw,"[2, 3]",high,0.1,They are actively playing catch.
playing_1772197081424_raw.jpg,Annotated,"[1, 2]",low,0.7,They are not directly facing each other.
playing_1772197081424_raw.jpg,Annotated,"[1, 3]",low,0.7,They are not directly facing each other.
playing_1772197081424_raw.jpg,Annotated,"[2, 3]",medium,0.4,They are facing each other and possibly interacting.
playing_1772197081424_raw.jpg,Depth,"[1, 2]",medium,0.3,The two people seem to be facing each other.
playing_1772197081424_raw.jpg,Depth,"[1, 3]",medium,0.3,The two people seem to be facing each other.
playing_1772197081424_raw.jpg,Depth,"[2, 3]",medium,0.3,The two people seem to be facing each other.
playing_1772197083559_raw.jpg,Raw,"[1, 2]",medium,0.3,People 1 and 2 are facing each other and may be talking.
playing_1772197083559_raw.jpg,Raw,"[1, 3]",medium,0.3,People 1 and 3 are facing each other and may be talking.
playing_1772197083559_raw.jpg,Raw,"[2, 3]",medium,0.3,People 2 and 3 are facing each other and may be talking.
playing_1772197083559_raw.jpg,Annotated,"[1, 2]",medium,0.3,They might be talking to each other.
playing_1772197083559_raw.jpg,Annotated,"[1, 3]",medium,0.3,They might be talking to each other.
playing_1772197083559_raw.jpg,Annotated,"[2, 3]",medium,0.3,They might be talking to each other.
playing_1772197083559_raw.jpg,Depth,"[1, 2]",low,0.6,"The people are not very close, so crossing is moderately safe."
playing_1772197083559_raw.jpg,Depth,"[1, 3]",low,0.7,"The people are not very close, so crossing is moderately safe."
playing_1772197083559_raw.jpg,Depth,"[2, 3]",medium,0.4,"The people are close, so crossing is somewhat unsafe."
playing_1772197087827_raw.jpg,Raw,"[1, 2]",low,0.7,People 1 and 2 are not directly facing each other.
playing_1772197087827_raw.jpg,Raw,"[1, 3]",low,0.8,People 1 and 3 are not facing each other.
playing_1772197087827_raw.jpg,Raw,"[2, 3]",low,0.7,People 2 and 3 are not directly facing each other.
playing_1772197087827_raw.jpg,Annotated,"[1, 2]",low,0.7,"They are standing near each other, but not directly facing each other."
playing_1772197087827_raw.jpg,Annotated,"[1, 3]",low,0.8,They are not facing each other and are relatively far apart.
playing_1772197087827_raw.jpg,Annotated,"[2, 3]",low,0.7,They are not facing each other and are relatively far apart.
playing_1772197087827_raw.jpg,Depth,"[1, 2]",medium,0.3,"The two people on the left are close together, suggesting a conversation."
playing_1772197149472_raw.jpg,Raw,"[1, 2]",medium,0.2,People 1 and 2 are likely engaged in a game.
playing_1772197149472_raw.jpg,Raw,"[1, 3]",medium,0.2,People 1 and 3 are likely engaged in a game.
playing_1772197149472_raw.jpg,Raw,"[2, 3]",high,0.1,People 2 and 3 are likely engaged in a game.
playing_1772197149472_raw.jpg,Annotated,"[1, 3]",medium,0.3,"They are playing foosball together, so crossing is risky."
playing_1772197149472_raw.jpg,Annotated,"[1, 5]",medium,0.3,"They are playing foosball together, so crossing is risky."
playing_1772197149472_raw.jpg,Annotated,"[3, 5]",high,0.2,"They are playing foosball together, so crossing is very risky."
playing_1772197149472_raw.jpg,Depth,"[1, 2]",medium,0.3,The pair seems to be engaged in a conversation.
playing_1772197149472_raw.jpg,Depth,"[2, 3]",medium,0.3,The pair seems to be engaged in a conversation.
playing_1772197149472_raw.jpg,Depth,"[1, 3]",medium,0.3,The pair seems to be engaged in a conversation.
playing_1772197150950_raw.jpg,Raw,"[1, 2]",medium,0.3,"They are playing foosball together, so crossing is risky."
playing_1772197150950_raw.jpg,Raw,"[1, 3]",medium,0.3,"They are playing foosball together, so crossing is risky."
playing_1772197150950_raw.jpg,Raw,"[2, 3]",high,0.2,They are playing foosball together and are close to each other.
playing_1772197150950_raw.jpg,Annotated,"[1, 3]",medium,0.2,"They are playing foosball together, so crossing is not safe."
playing_1772197150950_raw.jpg,Annotated,"[1, 5]",medium,0.2,"They are playing foosball together, so crossing is not safe."
playing_1772197150950_raw.jpg,Annotated,"[3, 5]",high,0.1,"They are playing foosball together, so crossing is not safe."
playing_1772197150950_raw.jpg,Depth,"[1, 2]",low,0.6,"The people are somewhat close, but not directly facing each other."
playing_1772197150950_raw.jpg,Depth,"[2, 3]",low,0.7,"The people are sitting next to each other, suggesting a low engagement."
playing_1772197150950_raw.jpg,Depth,"[1, 3]",low,0.5,"The people are somewhat close, but not directly facing each other."
playing_1772197153056_raw.jpg,Raw,"[1, 2]",medium,0.2,"People 1 and 2 are playing foosball together, so crossing is risky."
playing_1772197153056_raw.jpg,Raw,"[1, 3]",medium,0.2,"People 1 and 3 are playing foosball together, so crossing is risky."
playing_1772197153056_raw.jpg,Raw,"[2, 3]",high,0.1,People 2 and 3 are playing foosball together and are very close.
playing_1772197153056_raw.jpg,Annotated,"[1, 3]",medium,0.3,"They are playing foosball together, so crossing is risky."
playing_1772197153056_raw.jpg,Annotated,"[1, 5]",medium,0.3,"They are playing foosball together, so crossing is risky."
playing_1772197153056_raw.jpg,Annotated,"[3, 5]",high,0.1,"They are playing foosball together, so crossing is very risky."
playing_1772197153056_raw.jpg,Depth,"[1, 2]",medium,0.3,"The people are close together, suggesting some engagement."
playing_1772197153056_raw.jpg,Depth,"[2, 3]",medium,0.3,"The people are close together, suggesting some engagement."
playing_1772197153056_raw.jpg,Depth,"[1, 3]",medium,0.3,"The people are close together, suggesting some engagement."
playing_1772197155008_raw.jpg,Raw,"[1, 2]",medium,0.2,People 1 and 2 are playing foosball together.
playing_1772197155008_raw.jpg,Raw,"[1, 3]",medium,0.2,People 1 and 3 are playing foosball together.
playing_1772197155008_raw.jpg,Raw,"[2, 3]",high,0.1,People 2 and 3 are playing foosball together.
playing_1772197155008_raw.jpg,Annotated,"[1, 3]",medium,0.3,"They are playing foosball together, but not directly facing each other."
playing_1772197155008_raw.jpg,Annotated,"[1, 5]",medium,0.3,"They are playing foosball together, but not directly facing each other."
playing_1772197155008_raw.jpg,Annotated,"[3, 5]",high,0.1,They are playing foosball together and facing each other.
playing_1772197155008_raw.jpg,Annotated,"[1, 5]",medium,0.3,"They are playing foosball together, but not directly facing each other."
playing_1772197155008_raw.jpg,Depth,"[1, 2]",medium,0.3,"The two people are close, so crossing is risky."
playing_1772197155008_raw.jpg,Depth,"[1, 3]",medium,0.3,"The two people are close, so crossing is risky."
playing_1772197155008_raw.jpg,Depth,"[2, 3]",high,0.1,"The two people are very close, so crossing is very risky."
playing_1772197156199_raw.jpg,Raw,"[2, 3]",high,0.1,"They are playing foosball together, so engagement is high."
playing_1772197156199_raw.jpg,Raw,"[1, 2]",medium,0.6,"Person 1 is watching the game, so there is some engagement."
playing_1772197156199_raw.jpg,Raw,"[1, 3]",medium,0.6,"Person 1 is watching the game, so there is some engagement."
playing_1772197156199_raw.jpg,Annotated,"[1, 5]",medium,0.3,"They are playing foosball together, so crossing is risky."
playing_1772197156199_raw.jpg,Annotated,"[1, 10]",medium,0.3,"They are playing foosball together, so crossing is risky."
playing_1772197156199_raw.jpg,Annotated,"[5, 10]",high,0.1,"They are playing foosball together, so crossing is very risky."
playing_1772197156199_raw.jpg,Depth,"[1, 2]",medium,0.3,The two people are close to each other.
playing_1772197156199_raw.jpg,Depth,"[1, 3]",medium,0.3,The two people are close to each other.
playing_1772197156199_raw.jpg,Depth,"[2, 3]",medium,0.4,The two people are close to each other.
playing_1772197158400_raw.jpg,Raw,"[1, 2]",high,0.1,People 1 and 2 are playing foosball together.
playing_1772197158400_raw.jpg,Raw,"[1, 3]",high,0.1,People 1 and 3 are playing foosball together.
playing_1772197158400_raw.jpg,Raw,"[2, 3]",high,0.1,People 2 and 3 are playing foosball together.
playing_1772197158400_raw.jpg,Annotated,"[1, 3]",high,0.1,They are playing foosball together.
playing_1772197158400_raw.jpg,Annotated,"[1, 5]",high,0.1,They are playing foosball together.
playing_1772197158400_raw.jpg,Annotated,"[3, 5]",high,0.1,They are playing foosball together.
playing_1772197158400_raw.jpg,Depth,"[1, 2]",medium,0.3,They are close together and may be talking.
playing_1772197158400_raw.jpg,Depth,"[1, 3]",medium,0.3,They are close together and may be talking.
playing_1772197158400_raw.jpg,Depth,"[2, 3]",medium,0.4,They are close together and may be talking.
playing_1772197160534_raw.jpg,Raw,"[1, 2]",high,0.1,They are playing foosball together and are very engaged.
playing_1772197160534_raw.jpg,Raw,"[1, 3]",high,0.1,They are playing foosball together and are very engaged.
playing_1772197160534_raw.jpg,Raw,"[2, 3]",high,0.1,They are playing foosball together and are very engaged.
playing_1772197160534_raw.jpg,Annotated,"[1, 3]",high,0.1,They are playing foosball together.
playing_1772197160534_raw.jpg,Annotated,"[1, 5]",high,0.1,They are playing foosball together.
playing_1772197160534_raw.jpg,Annotated,"[3, 5]",high,0.1,They are playing foosball together.
playing_1772197160534_raw.jpg,Depth,"[1, 2]",medium,0.3,"The two people are close together, suggesting a medium level of engagement."
playing_1772197160534_raw.jpg,Depth,"[1, 3]",medium,0.3,"The two people are close together, suggesting a medium level of engagement."
playing_1772197160534_raw.jpg,Depth,"[2, 3]",medium,0.4,"The two people are close together, suggesting a medium level of engagement."
playing_1772197162494_raw.jpg,Raw,"[1, 2]",high,0.1,They are playing foosball together and are very engaged.
playing_1772197162494_raw.jpg,Raw,"[1, 3]",high,0.1,They are playing foosball together and are very engaged.
playing_1772197162494_raw.jpg,Raw,"[2, 3]",high,0.1,They are playing foosball together and are very engaged.
playing_1772197162494_raw.jpg,Annotated,"[1, 3]",medium,0.3,"They are playing foosball together, so crossing is risky."
playing_1772197162494_raw.jpg,Annotated,"[1, 5]",medium,0.3,"They are playing foosball together, so crossing is risky."
playing_1772197162494_raw.jpg,Annotated,"[3, 5]",high,0.2,"They are playing foosball together, so crossing is very risky."
playing_1772197162494_raw.jpg,Depth,"[1, 2]",medium,0.3,"The people are close together, suggesting a possible conversation."
playing_1772197162494_raw.jpg,Depth,"[2, 3]",medium,0.3,"The people are close together, suggesting a possible conversation."
playing_1772197162494_raw.jpg,Depth,"[1, 3]",medium,0.3,"The people are close together, suggesting a possible conversation."
playing_1772197163701_raw.jpg,Raw,"[1, 2]",medium,0.2,They are playing foosball together and are likely engaged.
playing_1772197163701_raw.jpg,Raw,"[1, 3]",medium,0.2,They are playing foosball together and are likely engaged.
playing_1772197163701_raw.jpg,Raw,"[2, 3]",high,0.1,They are playing foosball together and are likely engaged.
playing_1772197163701_raw.jpg,Annotated,"[1, 3]",high,0.1,They are playing foosball together.
playing_1772197163701_raw.jpg,Annotated,"[1, 5]",high,0.1,They are playing foosball together.
playing_1772197163701_raw.jpg,Annotated,"[3, 5]",high,0.1,They are playing foosball together.
playing_1772197163701_raw.jpg,Depth,"[1, 2]",medium,0.3,"The people are close together, so crossing is risky."
playing_1772197163701_raw.jpg,Depth,"[2, 3]",medium,0.3,"The people are close together, so crossing is risky."
playing_1772197163701_raw.jpg,Depth,"[1, 3]",medium,0.2,"All three people are close, indicating a group."
playing_1772197164794_raw.jpg,Raw,"[1, 2]",high,0.1,They are playing foosball together and are highly engaged.
playing_1772197164794_raw.jpg,Raw,"[1, 3]",high,0.1,They are playing foosball together and are highly engaged.
playing_1772197164794_raw.jpg,Raw,"[2, 3]",high,0.1,They are playing foosball together and are highly engaged.
playing_1772197164794_raw.jpg,Annotated,"[1, 3]",medium,0.3,They are playing foosball together and are likely engaged.
playing_1772197164794_raw.jpg,Annotated,"[1, 5]",medium,0.3,They are playing foosball together and are likely engaged.
playing_1772197164794_raw.jpg,Annotated,"[3, 5]",high,0.2,They are playing foosball together and are likely highly engaged.
playing_1772197164794_raw.jpg,Depth,"[1, 2]",low,0.6,"The people are somewhat close, but not directly facing each other."
playing_1772197164794_raw.jpg,Depth,"[1, 3]",low,0.6,"The people are somewhat close, but not directly facing each other."
playing_1772197164794_raw.jpg,Depth,"[2, 3]",medium,0.4,The people are close and appear to be facing each other.
playing_1772197166017_raw.jpg,Raw,"[1, 2]",medium,0.2,People 1 and 2 are playing foosball together.
playing_1772197166017_raw.jpg,Raw,"[1, 3]",medium,0.2,People 1 and 3 are playing foosball together.
playing_1772197166017_raw.jpg,Raw,"[2, 3]",high,0.1,People 2 and 3 are playing foosball together.
playing_1772197166017_raw.jpg,Annotated,"[1, 3]",medium,0.2,"They are playing foosball together, so crossing is not recommended."
playing_1772197166017_raw.jpg,Annotated,"[1, 5]",medium,0.2,"They are playing foosball together, so crossing is not recommended."
playing_1772197166017_raw.jpg,Annotated,"[3, 5]",high,0.1,"They are playing foosball together, so crossing is not recommended."
playing_1772197166017_raw.jpg,Depth,"[1, 2]",medium,0.3,"The two people are close, suggesting a conversation."
playing_1772197166017_raw.jpg,Depth,"[2, 3]",medium,0.3,"The two people are close, suggesting a conversation."
playing_1772197166017_raw.jpg,Depth,"[1, 3]",medium,0.3,"The two people are close, suggesting a conversation."
playing_1772197167445_raw.jpg,Raw,"[1, 2]",high,0.1,People 1 and 2 are playing foosball together.
playing_1772197167445_raw.jpg,Raw,"[1, 3]",high,0.1,People 1 and 3 are playing foosball together.
playing_1772197167445_raw.jpg,Raw,"[2, 3]",high,0.1,People 2 and 3 are playing foosball together.
playing_1772197167445_raw.jpg,Annotated,"[1, 3]",medium,0.2,They are playing foosball together.
playing_1772197167445_raw.jpg,Annotated,"[1, 5]",medium,0.2,They are playing foosball together.
playing_1772197167445_raw.jpg,Annotated,"[3, 5]",high,0.1,They are playing foosball together.
playing_1772197167445_raw.jpg,Depth,"[1, 2]",medium,0.3,The pair seems to be engaged in a conversation.
playing_1772197167445_raw.jpg,Depth,"[2, 3]",medium,0.3,The pair seems to be engaged in a conversation.
playing_1772197167445_raw.jpg,Depth,"[1, 3]",medium,0.3,The pair seems to be engaged in a conversation.
playing_1772197168715_raw.jpg,Raw,"[1, 2]",medium,0.3,"They are playing foosball together, so crossing is risky."
playing_1772197168715_raw.jpg,Raw,"[1, 3]",medium,0.3,"They are playing foosball together, so crossing is risky."
playing_1772197168715_raw.jpg,Raw,"[2, 3]",high,0.2,They are playing foosball together and are likely engaged.
playing_1772197168715_raw.jpg,Annotated,"[1, 3]",medium,0.3,"They are playing foosball together, but not directly facing each other."
playing_1772197168715_raw.jpg,Annotated,"[1, 5]",medium,0.3,"They are playing foosball together, but not directly facing each other."
playing_1772197168715_raw.jpg,Annotated,"[3, 5]",high,0.1,They are playing foosball together and are facing each other.
playing_1772197168715_raw.jpg,Depth,"[1, 2]",medium,0.3,"They are close together, suggesting a medium level of engagement."
playing_1772197168715_raw.jpg,Depth,"[2, 3]",medium,0.3,"They are close together, suggesting a medium level of engagement."
playing_1772197168715_raw.jpg,Depth,"[1, 3]",medium,0.3,"They are close together, suggesting a medium level of engagement."
playing_1772197171372_raw.jpg,Raw,"[1, 2]",medium,0.2,They are playing foosball together and are likely engaged.
playing_1772197171372_raw.jpg,Raw,"[1, 3]",medium,0.2,They are playing foosball together and are likely engaged.
playing_1772197171372_raw.jpg,Raw,"[2, 3]",medium,0.2,They are playing foosball together and are likely engaged.
playing_1772197171372_raw.jpg,Annotated,"[2, 3]",high,0.1,They are playing foosball together.
playing_1772197171372_raw.jpg,Annotated,"[2, 5]",high,0.1,They are playing foosball together.
playing_1772197171372_raw.jpg,Annotated,"[3, 5]",high,0.1,They are playing foosball together.
playing_1772197171372_raw.jpg,Annotated,"[1, 2]",medium,0.4,They are playing foosball together.
playing_1772197171372_raw.jpg,Annotated,"[1, 3]",medium,0.4,They are playing foosball together.
playing_1772197171372_raw.jpg,Annotated,"[1, 5]",medium,0.4,They are playing foosball together.
playing_1772197171372_raw.jpg,Depth,"[1, 2]",medium,0.3,The two humans are close and possibly interacting.
playing_1772197174922_raw.jpg,Raw,"[1, 2]",high,0.1,They are playing foosball together and are very engaged.
playing_1772197174922_raw.jpg,Raw,"[1, 3]",high,0.1,They are playing foosball together and are very engaged.
playing_1772197174922_raw.jpg,Raw,"[2, 3]",high,0.1,They are playing foosball together and are very engaged.
playing_1772197174922_raw.jpg,Annotated,"[1, 2]",high,0.1,They are playing foosball together.
playing_1772197174922_raw.jpg,Annotated,"[1, 4]",high,0.1,They are playing foosball together.
playing_1772197174922_raw.jpg,Annotated,"[2, 4]",high,0.1,They are playing foosball together.
playing_1772197175926_raw.jpg,Raw,"[1, 2]",high,0.1,They are playing foosball together and are highly engaged.
playing_1772197175926_raw.jpg,Raw,"[1, 3]",high,0.1,They are playing foosball together and are highly engaged.
playing_1772197175926_raw.jpg,Raw,"[2, 3]",high,0.1,They are playing foosball together and are highly engaged.
playing_1772197175926_raw.jpg,Annotated,"[1, 3]",high,0.1,They are playing foosball together.
playing_1772197175926_raw.jpg,Annotated,"[1, 5]",high,0.1,They are playing foosball together.
playing_1772197175926_raw.jpg,Annotated,"[3, 5]",high,0.1,They are playing foosball together.
playing_1772197175926_raw.jpg,Depth,"[1, 2]",medium,0.3,"The two people are close, suggesting a possible interaction."
playing_1772197175926_raw.jpg,Depth,"[1, 3]",medium,0.3,"The two people are close, suggesting a possible interaction."
playing_1772197175926_raw.jpg,Depth,"[2, 3]",high,0.2,"The two people are very close, suggesting a strong interaction."
playing_1772197247191_raw.jpg,Raw,"[1, 2]",high,0.1,"The two people are playing foosball together, indicating high engagement."
playing_1772197247191_raw.jpg,Annotated,"[1, 2]",high,0.1,The two people are playing foosball together.
playing_1772197247191_raw.jpg,Depth,"[1, 2]",medium,0.3,"The two people are facing each other, suggesting a conversation."
playing_1772197249642_raw.jpg,Raw,"[1, 2]",high,0.1,The two people are playing foosball and are highly engaged.
playing_1772197249642_raw.jpg,Annotated,"[1, 2]",high,0.1,"The two people are playing foosball together, indicating high engagement."
playing_1772197249642_raw.jpg,Depth,"[1, 2]",low,0.6,The people are far apart and not facing each other.
playing_1772197252952_raw.jpg,Raw,"[1, 2]",high,0.1,The two people are playing foosball and are highly engaged.
playing_1772197252952_raw.jpg,Annotated,"[1, 2]",high,0.1,The two people are playing foosball together.
playing_1772197252952_raw.jpg,Depth,"[1, 2]",medium,0.3,The two people are close and may be interacting.
playing_1772197255899_raw.jpg,Raw,"[1, 2]",high,0.1,The two people are playing foosball together.
playing_1772197255899_raw.jpg,Annotated,"[1, 2]",high,0.1,The two people are playing foosball together.
playing_1772197255899_raw.jpg,Depth,"[1, 2]",low,0.6,"The people are far apart, suggesting low engagement."
playing_1772197267252_raw.jpg,Raw,"[1, 2]",medium,0.2,"They are playing foosball together, so crossing is risky."
playing_1772197267252_raw.jpg,Raw,"[2, 3]",medium,0.3,"They are playing foosball together, so crossing is risky."
playing_1772197267252_raw.jpg,Raw,"[1, 3]",medium,0.2,"They are playing foosball together, so crossing is risky."
playing_1772197267252_raw.jpg,Annotated,"[1, 2]",medium,0.3,They are playing a game together and are likely engaged.
playing_1772197267252_raw.jpg,Annotated,"[1, 3]",medium,0.3,They are playing a game together and are likely engaged.
playing_1772197267252_raw.jpg,Annotated,"[2, 3]",medium,0.3,They are playing a game together and are likely engaged.
playing_1772197267252_raw.jpg,Depth,"[1, 2]",high,0.1,The two people are very close and facing each other.
playing_1772197267252_raw.jpg,Depth,"[2, 3]",low,0.7,The people are far apart and not facing each other.
playing_1772197272353_raw.jpg,Raw,"[1, 2]",medium,0.2,They are playing foosball together and are close to each other.
playing_1772197272353_raw.jpg,Raw,"[1, 3]",medium,0.2,They are playing foosball together and are close to each other.
playing_1772197272353_raw.jpg,Raw,"[1, 4]",medium,0.2,They are playing foosball together and are close to each other.
playing_1772197272353_raw.jpg,Raw,"[2, 3]",high,0.1,They are playing foosball together and are close to each other.
playing_1772197272353_raw.jpg,Raw,"[2, 4]",high,0.1,They are playing foosball together and are close to each other.
playing_1772197272353_raw.jpg,Raw,"[3, 4]",medium,0.2,They are playing foosball together and are close to each other.
playing_1772197272353_raw.jpg,Annotated,"[1, 2]",medium,0.3,They are close and may be talking.
playing_1772197272353_raw.jpg,Annotated,"[1, 3]",low,0.7,They are not directly interacting.
playing_1772197272353_raw.jpg,Annotated,"[1, 4]",low,0.7,They are not directly interacting.
playing_1772197272353_raw.jpg,Annotated,"[2, 3]",medium,0.4,They are playing foosball together.
playing_1772197272353_raw.jpg,Annotated,"[2, 4]",medium,0.4,They are playing foosball together.
playing_1772197272353_raw.jpg,Annotated,"[3, 4]",high,0.2,They are playing foosball together.
playing_1772197272353_raw.jpg,Depth,"[1, 2]",medium,0.3,People 1 and 2 are close and facing each other.
playing_1772197272353_raw.jpg,Depth,"[2, 3]",medium,0.4,People 2 and 3 are close and may be interacting.
playing_1772197272353_raw.jpg,Depth,"[3, 4]",low,0.6,"People 3 and 4 are further apart, suggesting lower engagement."
playing_1772197272353_raw.jpg,Depth,"[1, 3]",low,0.5,"People 1 and 3 are somewhat separated, indicating lower engagement."
playing_1772197272353_raw.jpg,Depth,"[1, 4]",low,0.7,"People 1 and 4 are distant, suggesting minimal interaction."
playing_1772197272353_raw.jpg,Depth,"[2, 4]",low,0.6,"People 2 and 4 are somewhat separated, indicating lower engagement."
playing_1772197276596_raw.jpg,Raw,"[2, 3]",high,0.1,People 2 and 3 are actively engaged in a game together.
playing_1772197276596_raw.jpg,Raw,"[2, 4]",high,0.1,People 2 and 4 are actively engaged in a game together.
playing_1772197276596_raw.jpg,Raw,"[3, 4]",high,0.1,People 3 and 4 are actively engaged in a game together.
playing_1772197276596_raw.jpg,Raw,"[1, 2]",medium,0.3,"People 1 and 2 are close to each other, but not directly interacting."
playing_1772197276596_raw.jpg,Raw,"[1, 3]",medium,0.3,"People 1 and 3 are close to each other, but not directly interacting."
playing_1772197276596_raw.jpg,Raw,"[1, 4]",medium,0.3,"People 1 and 4 are close to each other, but not directly interacting."
playing_1772197276596_raw.jpg,Annotated,"[1, 2]",low,0.7,"They are playing foosball, but not directly interacting."
playing_1772197276596_raw.jpg,Annotated,"[1, 3]",low,0.7,"They are playing foosball, but not directly interacting."
playing_1772197276596_raw.jpg,Annotated,"[1, 4]",low,0.7,"They are playing foosball, but not directly interacting."
playing_1772197276596_raw.jpg,Annotated,"[2, 3]",medium,0.3,They are playing foosball together.
playing_1772197276596_raw.jpg,Annotated,"[2, 4]",medium,0.3,They are playing foosball together.
playing_1772197276596_raw.jpg,Annotated,"[3, 4]",high,0.1,They are playing foosball and facing each other.
playing_1772197276596_raw.jpg,Depth,"[1, 2]",high,0.1,The pair seems to be engaged in a conversation.
playing_1772197276596_raw.jpg,Depth,"[1, 3]",medium,0.3,The pair might be part of the same group.
playing_1772197276596_raw.jpg,Depth,"[1, 4]",medium,0.4,The pair might be part of the same group.
playing_1772197276596_raw.jpg,Depth,"[2, 3]",medium,0.3,The pair might be part of the same group.
playing_1772197276596_raw.jpg,Depth,"[2, 4]",medium,0.4,The pair might be part of the same group.
playing_1772197276596_raw.jpg,Depth,"[3, 4]",high,0.2,The pair seems to be engaged in a conversation.
playing_1772197330309_raw.jpg,Raw,"[1, 2]",medium,0.2,They are playing foosball together and are close to each other.
playing_1772197330309_raw.jpg,Raw,"[3, 4]",medium,0.2,They are playing foosball together and are close to each other.
playing_1772197330309_raw.jpg,Raw,"[1, 3]",high,0.1,All four people are playing foosball together.
playing_1772197330309_raw.jpg,Raw,"[1, 4]",high,0.1,All four people are playing foosball together.
